Carrier,Manufacture,Model,Release_Date,Bulletin_Level,difference,Android_Level_Guessed,build
Sprint,LG,G Stylo,2017-02-07 00:00:00,2017-02-01 00:00:00,6.0,True,LS770ZVB
Sprint,LG,G7 ThinQ,2018-07-24 00:00:00,2018-07-01 00:00:00,23.0,True,G710P10b
Sprint,LG,G7 ThinQ,2018-11-27 00:00:00,2018-11-01 00:00:00,26.0,False,G710P13a
Sprint,LG,G7 ThinQ,2019-02-26 00:00:00,2019-02-01 00:00:00,25.0,False,G710PM14b
Sprint,LG,G7 ThinQ,2019-05-07 00:00:00,2019-03-01 00:00:00,67.0,True,G710PM15b
Sprint,LG,G7 ThinQ,2019-08-27 00:00:00,2019-08-01 00:00:00,26.0,False,G710P17a
Sprint,LG,G7 ThinQ,2019-10-29 00:00:00,2019-10-01 00:00:00,28.0,False,G710P18a
Sprint,LG,G8 ThinQ,2019-04-15 00:00:00,2019-04-01 00:00:00,14.0,False,G820U10i
Sprint,LG,K30,2018-09-14 00:00:00,2018-08-01 00:00:00,44.0,True,X410PM10h
Sprint,LG,K30,2018-11-27 00:00:00,2018-11-01 00:00:00,26.0,False,X410PM10m
Sprint,LG,K30,2019-02-12 00:00:00,2019-01-01 00:00:00,42.0,False,X410PM10s
Sprint,LG,K30,2019-04-09 00:00:00,2019-03-01 00:00:00,39.0,True,X410PM10t
Sprint,LG,LG G Pad 7,2017-01-30 00:00:00,2017-01-01 00:00:00,29.0,True,LK430ZV6
Sprint,LG,LG G3,2016-10-03 00:00:00,2016-10-01 00:00:00,2.0,True,LS990ZVF
Sprint,LG,LG G3,2017-11-28 00:00:00,2017-11-01 00:00:00,27.0,True,LS990ZVI
Sprint,LG,LG G4,2017-06-13 00:00:00,2017-05-01 00:00:00,43.0,False,LS991ZVG
Sprint,LG,LG G4,2017-09-29 00:00:00,2017-09-01 00:00:00,28.0,True,LS991ZVI
Sprint,LG,LG G5,2016-08-02 00:00:00,2016-08-01 00:00:00,1.0,True,LS992ZV4
Sprint,LG,LG G5,2017-11-28 00:00:00,2017-11-01 00:00:00,27.0,True,LS992ZVD
Sprint,LG,LG G6,2017-06-27 00:00:00,2017-06-01 00:00:00,26.0,True,LS993ZV6
Sprint,LG,LG G6,2017-10-03 00:00:00,2017-10-01 00:00:00,2.0,True,LS993ZV8
Sprint,LG,LG G6,2017-11-21 00:00:00,2017-11-01 00:00:00,20.0,True,LS993ZV9
Sprint,LG,LG G6,2018-01-23 00:00:00,2018-01-01 00:00:00,22.0,True,LS993ZVA
Sprint,LG,LG G6,2018-05-29 00:00:00,2018-05-01 00:00:00,28.0,False,LS993ZVB
Sprint,LG,LG G6,2018-09-14 00:00:00,2018-08-01 00:00:00,44.0,True,LS993ZVC
Sprint,LG,LG G6,2018-10-30 00:00:00,2018-10-01 00:00:00,29.0,True,LS993ZVD
Sprint,LG,LG G6,2018-11-06 00:00:00,2018-11-01 00:00:00,5.0,True,Q710P11d
Sprint,LG,LG G6,2019-01-02 00:00:00,2018-12-01 00:00:00,32.0,False,LS993ZVE
Sprint,LG,Nexus 5,2015-12-07 00:00:00,2015-11-01 00:00:00,36.0,True,MMB29K
Sprint,LG,Nexus 5,2016-01-04 00:00:00,2016-01-01 00:00:00,3.0,True,MMB29S
Sprint,LG,Nexus 5,2016-02-01 00:00:00,2016-02-01 00:00:00,0.0,False,MMB29Q
Sprint,LG,Nexus 5,2016-04-01 00:00:00,2016-03-01 00:00:00,31.0,True,MOB30D
Sprint,LG,Nexus 5,2016-05-02 00:00:00,2016-04-01 00:00:00,31.0,False,MOB30H
Sprint,LG,Nexus 5,2016-06-06 00:00:00,2016-06-01 00:00:00,5.0,True,MOB30M
Sprint,LG,Nexus 5,2016-07-06 00:00:00,2016-07-01 00:00:00,5.0,True,MOB30P
Sprint,LG,Nexus 5,2016-10-03 00:00:00,2016-10-01 00:00:00,2.0,True,M4B30X
Sprint,LG,Nexus 5x,2015-12-07 00:00:00,2015-12-01 00:00:00,6.0,True,MMB29K
Sprint,LG,Nexus 5x,2016-01-04 00:00:00,2016-01-01 00:00:00,3.0,True,MMB29P
Sprint,LG,Nexus 5x,2016-02-01 00:00:00,2016-02-01 00:00:00,0.0,False,MMB29Q
Sprint,LG,Nexus 5x,2016-04-01 00:00:00,2016-03-01 00:00:00,31.0,True,MHC19Q
Sprint,LG,Nexus 5x,2016-05-02 00:00:00,2016-04-01 00:00:00,31.0,False,MTC19T
Sprint,LG,Nexus 5x,2016-06-06 00:00:00,2016-06-01 00:00:00,5.0,True,MTC19V
Sprint,LG,Nexus 5x,2016-07-06 00:00:00,2016-07-01 00:00:00,5.0,True,MTC19Z
Sprint,LG,Nexus 5x,2016-08-22 00:00:00,2016-08-01 00:00:00,21.0,True,NRD90M
Sprint,LG,Nexus 5x,2016-10-03 00:00:00,2016-10-01 00:00:00,2.0,True,NBD90W
Sprint,LG,Stylo 2,2017-02-14 00:00:00,2017-02-01 00:00:00,13.0,True,LS775ZV9
Sprint,LG,Stylo 3,2017-07-12 00:00:00,2017-07-01 00:00:00,11.0,True,LS777ZV6
Sprint,LG,Stylo 3,2017-09-29 00:00:00,2017-09-01 00:00:00,28.0,True,LS777ZV7
Sprint,LG,Stylo 3,2017-12-18 00:00:00,2017-12-01 00:00:00,17.0,True,LS777ZV9
Sprint,LG,Stylo 3,2018-02-05 00:00:00,2018-02-01 00:00:00,4.0,True,LS777ZVA
Sprint,LG,Stylo 3,2018-04-03 00:00:00,2018-04-01 00:00:00,2.0,True,LS777ZVC
Sprint,LG,Stylo 3,2018-09-20 00:00:00,2018-09-01 00:00:00,19.0,True,LS777ZVF
Sprint,LG,Stylo 3,2018-11-27 00:00:00,2018-11-01 00:00:00,26.0,False,LS777ZVG
Sprint,LG,Stylo 3,2019-01-24 00:00:00,2019-01-01 00:00:00,23.0,False,LS777ZVH
Sprint,LG,Stylo 4,2019-01-29 00:00:00,2019-01-01 00:00:00,28.0,False,Q710P11f
Sprint,LG,Stylo 4,2019-03-27 00:00:00,2019-03-01 00:00:00,26.0,True,Q710P11g
Sprint,LG,Stylo 4,2019-05-19 00:00:00,2019-05-01 00:00:00,18.0,False,Q710P11h
Sprint,LG,Stylo 4,2019-12-23 00:00:00,2019-12-01 00:00:00,22.0,True,Q710P11I
Sprint,LG,Stylo 4+,2018-09-25 00:00:00,2018-09-01 00:00:00,24.0,True,Q710P11b
Sprint,LG,Stylo 4+,2019-01-28 00:00:00,2019-01-01 00:00:00,27.0,False,Q710P11f
Sprint,LG,Stylo 4+,2019-03-27 00:00:00,2019-03-01 00:00:00,26.0,True,Q710P11g
Sprint,LG,Stylo 4+,2019-12-23 00:00:00,2019-12-01 00:00:00,22.0,True,Q710P11I
Sprint,LG,Tribute Dynasty,2018-05-29 00:00:00,2018-05-01 00:00:00,28.0,False,SP20011C
Sprint,LG,Tribute Dynasty,2018-10-30 00:00:00,2018-10-01 00:00:00,29.0,True,SP20015a
Sprint,LG,Tribute Dynasty,2019-01-02 00:00:00,2018-12-01 00:00:00,32.0,False,SP20016d
Sprint,LG,Tribute Dynasty,2019-03-26 00:00:00,2019-03-01 00:00:00,25.0,False,SP20017A
Sprint,LG,Tribute Empire,2019-01-28 00:00:00,2019-01-01 00:00:00,27.0,False,X220PM11g
Sprint,LG,Tribute Empire,2019-04-01 00:00:00,2019-03-01 00:00:00,31.0,True,X220PM12a
Sprint,LG,Tribute Empire,2019-05-19 00:00:00,2019-05-01 00:00:00,18.0,False,X220PM13
Sprint,LG,Tribute HD,2018-04-17 00:00:00,2018-04-01 00:00:00,16.0,True,LS676ZVA
Sprint,LG,Tribute HD,2018-07-10 00:00:00,2018-07-01 00:00:00,9.0,True,LS676ZVB
Sprint,LG,V20,2017-04-05 00:00:00,2017-04-01 00:00:00,4.0,True,LS997ZV6
Sprint,LG,V20,2017-06-06 00:00:00,2017-05-01 00:00:00,36.0,True,LS997ZV7
Sprint,LG,V20,2017-12-05 00:00:00,2017-11-01 00:00:00,34.0,True,LS997ZVB
Sprint,LG,V20,2018-01-30 00:00:00,2018-01-01 00:00:00,29.0,True,LS997ZVC
Sprint,LG,V30+,2017-11-07 00:00:00,2017-11-01 00:00:00,6.0,True,LS99811a
Sprint,LG,V30+,2018-06-01 00:00:00,2018-06-01 00:00:00,0.0,True,LS99821a
Sprint,LG,V30+,2018-08-16 00:00:00,2018-08-01 00:00:00,15.0,False,LS99822a
Sprint,LG,V30+,2019-04-01 00:00:00,2019-03-01 00:00:00,31.0,False,LS99828a
Sprint,LG,V40 ThinQ,2018-12-17 00:00:00,2018-12-01 00:00:00,16.0,True,V405U12a
Sprint,LG,V40 ThinQ,2019-01-31 00:00:00,2019-01-01 00:00:00,30.0,False,V405U13a
Sprint,LG,V40 ThinQ,2019-03-19 00:00:00,2019-03-01 00:00:00,18.0,False,V405U14a
Sprint,LG,V50 ThinQ 5G,2019-06-17 00:00:00,2019-06-01 00:00:00,16.0,True,V45010m
Sprint,LG,X charge,2018-06-05 00:00:00,2018-06-01 00:00:00,4.0,True,SP32010f
Sprint,LG,X charge,2018-07-19 00:00:00,2018-07-01 00:00:00,18.0,True,SP32010G
Sprint,LG,X charge,2018-09-18 00:00:00,2018-09-01 00:00:00,17.0,True,SP32010h
Sprint,LG,X charge,2018-11-27 00:00:00,2018-11-01 00:00:00,26.0,False,SP32010i
Sprint,LG,X charge,2019-02-05 00:00:00,2019-01-01 00:00:00,35.0,False,SP32010j
Sprint,LG,X power,2017-08-01 00:00:00,2017-08-01 00:00:00,0.0,True,LS755ZV9
Sprint,LG,X power,2019-02-05 00:00:00,2018-08-01 00:00:00,188.0,False,LS755ZVG
Sprint,Motorola,E4 Plus,2019-03-20 00:00:00,2019-01-01 00:00:00,78.0,False,NCRS26.58-44-18
Sprint,Motorola,E4 Plus,2019-09-25 00:00:00,2019-09-01 00:00:00,24.0,False,NCRS26.58-44-25
Sprint,Motorola,E5 Play,2019-02-25 00:00:00,2019-02-01 00:00:00,24.0,False,OCPS27.91-140-6
Sprint,Motorola,E5 Play,2019-05-13 00:00:00,2019-05-01 00:00:00,12.0,True,OCP27.91-140-8
Sprint,Motorola,E5 Play,2019-10-14 00:00:00,2019-10-01 00:00:00,13.0,False,OCPS27.91-140-14
Sprint,Motorola,E5 Plus,2018-12-27 00:00:00,2018-12-01 00:00:00,26.0,False,OCPS27.91-32-7
Sprint,Motorola,E5 Plus,2019-08-28 00:00:00,2019-08-01 00:00:00,27.0,False,OCPS27.91-32-15-4
Sprint,Motorola,E5 Plus,2019-10-02 00:00:00,2019-09-01 00:00:00,31.0,True,OCPS27.91-32-15-6
Sprint,Motorola,G6 Play,2019-02-01 00:00:00,2019-02-01 00:00:00,0.0,True,OCP27.91-150-4
Sprint,Motorola,G6 Play,2019-09-25 00:00:00,2019-09-01 00:00:00,24.0,False,PCPS29.118-41-1
Sprint,Motorola,G6 Play,2019-10-24 00:00:00,2019-10-01 00:00:00,23.0,False,PCPS29.118-41-2
Sprint,Motorola,G6 Play,2019-12-26 00:00:00,2019-12-01 00:00:00,25.0,True,PCPS29.118-67-3
Sprint,Motorola,G7 Play,2019-04-22 00:00:00,2019-03-01 00:00:00,52.0,False,PCY29.105-59
Sprint,Motorola,G7 Play,2019-10-10 00:00:00,2019-10-01 00:00:00,9.0,False,PCYS29.105-134-3
Sprint,Motorola,Moto E4,2019-03-21 00:00:00,2019-01-01 00:00:00,79.0,False,NCQS26.69-64-13
Sprint,Motorola,Moto E4,2019-08-28 00:00:00,2019-08-01 00:00:00,27.0,False,NCQS26.69-64-21
Sprint,Motorola,Moto G4,2016-08-31 00:00:00,2016-08-01 00:00:00,30.0,True,MPJ24.139-64
Sprint,Motorola,Moto X,2015-11-05 00:00:00,2015-11-01 00:00:00,4.0,True,LPA23.12-39.10
Sprint,Motorola,Moto X,2016-09-13 00:00:00,2016-06-01 00:00:00,104.0,False,LPA23.12-39.10-2
Sprint,Motorola,Moto X Pure Edition,2015-12-01 00:00:00,2015-12-01 00:00:00,0.0,True,MPH24.49-18
Sprint,Motorola,Moto X Pure Edition,2016-03-14 00:00:00,2016-03-01 00:00:00,13.0,False,MPHS24.49-18-3
Sprint,Motorola,Moto X Pure Edition,2016-06-22 00:00:00,2016-05-01 00:00:00,52.0,True,MPHS24.49-18-4
Sprint,Motorola,Nexus 6,2015-12-07 00:00:00,2015-12-01 00:00:00,6.0,True,MMB29K
Sprint,Motorola,Nexus 6,2016-01-11 00:00:00,2016-01-01 00:00:00,10.0,True,MMB29S
Sprint,Motorola,Nexus 6,2016-02-01 00:00:00,2016-02-01 00:00:00,0.0,False,MMB29Q
Sprint,Motorola,Nexus 6,2016-03-14 00:00:00,2016-03-01 00:00:00,13.0,False,MMB29V
Sprint,Motorola,Nexus 6,2016-04-11 00:00:00,2016-04-01 00:00:00,10.0,True,MOB30D
Sprint,Motorola,Z2 Force,2019-02-15 00:00:00,2019-01-01 00:00:00,45.0,False,OCXS27.109-48-15
Sprint,Motorola,Z2 Force,2019-04-21 00:00:00,2019-03-01 00:00:00,51.0,False,OCXS27.109-48-17
Sprint,Motorola,Z3 Play,2019-01-22 00:00:00,2019-01-01 00:00:00,21.0,False,OCWS28.70-61-4
Sprint,Motorola,Z3 Play,2019-05-19 00:00:00,2019-03-01 00:00:00,79.0,False,OCWS28.70-61-7
Sprint,OnePlus,7 Pro 5G,2019-10-25 00:00:00,2019-10-01 00:00:00,24.0,True,9.5.14.GM25CC
Sprint,Pointing out that this OS update is specific to the S7 Special Edition only. Samsung,GS7 Special Edition,2017-03-26 00:00:00,2017-03-01 00:00:00,25.0,True,G930UUES4AQC1
Sprint,Pointing out that this OS update is specific to the Special Edition S7 Edge. Samsung,GS7 Edge Special Edition,2017-03-26 00:00:00,2017-03-01 00:00:00,25.0,True,G935UUES4AQC1
Sprint,Samsung,Galaxy A10e,2019-09-23 00:00:00,2019-08-01 00:00:00,53.0,True,A102USQU1ASI1
Sprint,Samsung,Galaxy A50,2019-10-21 00:00:00,2019-10-01 00:00:00,20.0,True,A505USQU2ASI6
Sprint,Samsung,Galaxy A6,2018-10-17 00:00:00,2018-10-01 00:00:00,16.0,True,A600PVPU1ARI1
Sprint,Samsung,Galaxy A6,2019-01-28 00:00:00,2018-12-01 00:00:00,58.0,False,A600PVPU2ARL5
Sprint,Samsung,Galaxy A6,2019-04-15 00:00:00,2019-04-01 00:00:00,14.0,False,A600PVPU2BSC8
Sprint,Samsung,Galaxy Grand Prime,2016-03-21 00:00:00,2016-03-01 00:00:00,20.0,True,G530PVPUIAPC4
Sprint,Samsung,Galaxy Grand Prime,2016-07-13 00:00:00,2016-07-01 00:00:00,12.0,True,G530PVPS1APF1
Sprint,Samsung,Galaxy J3,2016-06-09 00:00:00,2016-06-01 00:00:00,8.0,True,J320PVPU1APE1
Sprint,Samsung,Galaxy J3,2017-08-02 00:00:00,2017-07-01 00:00:00,32.0,False,J320PVPS1AQG3
Sprint,Samsung,Galaxy J3,2018-01-26 00:00:00,2018-01-01 00:00:00,25.0,True,J320PVPS1ARA1
Sprint,Samsung,Galaxy J3 Achieve,2018-10-26 00:00:00,2018-10-01 00:00:00,25.0,True,J337PVPU2ARJ2
Sprint,Samsung,Galaxy J3 Achieve,2019-01-18 00:00:00,2019-01-01 00:00:00,17.0,True,J337PVPS2ASA1
Sprint,Samsung,Galaxy J3 Achieve,2019-04-12 00:00:00,2019-04-01 00:00:00,11.0,True,J337PVPS3ASC2
Sprint,Samsung,Galaxy J3 Emerge,2017-10-02 00:00:00,2017-10-01 00:00:00,1.0,True,J327PVPU2AQI2
Sprint,Samsung,Galaxy J3 Emerge,2018-03-28 00:00:00,2018-02-01 00:00:00,55.0,True,J727PVPU3ARC2
Sprint,Samsung,Galaxy J3 Emerge,2018-04-11 00:00:00,2018-03-01 00:00:00,41.0,True,J327PVPS3ARC1
Sprint,Samsung,Galaxy J3 Emerge,2018-06-27 00:00:00,2018-06-01 00:00:00,26.0,True,J327PVPS4ARF2
Sprint,Samsung,Galaxy J3 Emerge,2018-07-30 00:00:00,2018-07-01 00:00:00,29.0,True,J327PVPU4ARG2
Sprint,Samsung,Galaxy J3 Emerge,2018-11-07 00:00:00,2018-10-01 00:00:00,37.0,True,J327PVPU4ARJ2
Sprint,Samsung,Galaxy J7 Perx,2017-05-24 00:00:00,2017-05-01 00:00:00,23.0,False,G925PVPS4DQE2
Sprint,Samsung,Galaxy J7 Perx,2017-07-10 00:00:00,2017-07-01 00:00:00,9.0,True,J727PVPU1AQF5
Sprint,Samsung,Galaxy J7 Perx,2017-10-02 00:00:00,2017-10-01 00:00:00,1.0,True,J727PVPU2AQI3
Sprint,Samsung,Galaxy J7 Perx,2017-11-20 00:00:00,2017-11-01 00:00:00,19.0,True,QJ3
Sprint,Samsung,Galaxy J7 Perx,2018-07-18 00:00:00,2018-06-01 00:00:00,47.0,False,J727PVPU4ARG2
Sprint,Samsung,Galaxy J7 Perx,2018-09-12 00:00:00,2018-08-01 00:00:00,42.0,True,J727PVPU4BRH5
Sprint,Samsung,Galaxy J7 Perx,2018-12-10 00:00:00,2018-11-01 00:00:00,39.0,True,J727PVPU4BRK4
Sprint,Samsung,Galaxy J7 Perx,2019-02-27 00:00:00,2019-02-01 00:00:00,26.0,False,J727PVPS5BSA3
Sprint,Samsung,Galaxy J7 Refine,2019-01-18 00:00:00,2019-01-01 00:00:00,17.0,False,J737PVPS2ASA1
Sprint,Samsung,Galaxy J7 Refine,2019-04-12 00:00:00,2019-04-01 00:00:00,11.0,False,J737PVPS3ASC2
Sprint,Samsung,Galaxy Note 3,2015-11-30 00:00:00,2015-11-01 00:00:00,29.0,True,N900PVPUEOK2
Sprint,Samsung,Galaxy Note 3,2016-08-24 00:00:00,2016-08-01 00:00:00,23.0,True,N900PVPUEPH1
Sprint,Samsung,Galaxy Note 4,2015-11-05 00:00:00,2015-11-01 00:00:00,4.0,True,N910PVPU4COJ6
Sprint,Samsung,Galaxy Note 4,2015-12-07 00:00:00,2015-12-01 00:00:00,6.0,True,N910PVPS4COK1
Sprint,Samsung,Galaxy Note 4,2016-03-24 00:00:00,2016-03-01 00:00:00,23.0,True,PC1
Sprint,Samsung,Galaxy Note 4,2016-05-23 00:00:00,2016-05-01 00:00:00,22.0,True,N910PVPU4DPE1
Sprint,Samsung,Galaxy Note 4,2016-06-16 00:00:00,2016-06-01 00:00:00,15.0,True,N910PVPS4DPE2
Sprint,Samsung,Galaxy Note 4,2016-08-04 00:00:00,2016-07-01 00:00:00,34.0,True,N910PVPU4DPG1
Sprint,Samsung,Galaxy Note 4,2017-02-27 00:00:00,2017-02-01 00:00:00,26.0,True,N910PVPS4DQB3
Sprint,Samsung,Galaxy Note 5,2015-10-31 00:00:00,2015-10-01 00:00:00,30.0,True,N920PVPU2AOJ6
Sprint,Samsung,Galaxy Note 5,2015-12-07 00:00:00,2015-12-01 00:00:00,6.0,True,G920PVPS2AOK3
Sprint,Samsung,Galaxy Note 5,2016-03-24 00:00:00,2016-03-01 00:00:00,23.0,True,PC3
Sprint,Samsung,Galaxy Note 5,2016-04-19 00:00:00,2016-04-01 00:00:00,18.0,True,N920PVPS2BPD1
Sprint,Samsung,Galaxy Note 5,2016-05-19 00:00:00,2016-05-01 00:00:00,18.0,True,N920PVPU2BPD2
Sprint,Samsung,Galaxy Note 5,2016-09-14 00:00:00,2016-09-01 00:00:00,13.0,True,N920PVPU2BPH9
Sprint,Samsung,Galaxy Note 8,2018-09-20 00:00:00,2018-09-01 00:00:00,19.0,True,N950USQS5CRI4
Sprint,Samsung,Galaxy Note 8,2018-12-17 00:00:00,2018-12-01 00:00:00,16.0,False,N950USQS5CRK1
Sprint,Samsung,Galaxy Note 8,2019-01-28 00:00:00,2019-01-01 00:00:00,27.0,False,N950USQS5CRL1
Sprint,Samsung,Galaxy Note 8,2019-03-04 00:00:00,2019-02-01 00:00:00,31.0,False,N950USQS5CSA1
Sprint,Samsung,Galaxy Note 8,2019-03-22 00:00:00,2019-03-01 00:00:00,21.0,False,N950USQU5DSC1
Sprint,Samsung,Galaxy Note 8,2019-04-19 00:00:00,2019-04-01 00:00:00,18.0,False,N950USQU5DSD4
Sprint,Samsung,Galaxy Note 8,2019-05-31 00:00:00,2019-05-01 00:00:00,30.0,True,N950USQS5DSE9
Sprint,Samsung,Galaxy Note 9,2018-09-19 00:00:00,2018-09-01 00:00:00,18.0,True,N960USQS1ARH6
Sprint,Samsung,Galaxy Note 9,2018-10-29 00:00:00,2018-10-01 00:00:00,28.0,True,N960USQS1ARJ5
Sprint,Samsung,Galaxy Note 9,2018-11-15 00:00:00,2018-11-01 00:00:00,14.0,True,N960USQS1ARJ9
Sprint,Samsung,Galaxy Note 9,2019-01-09 00:00:00,2018-12-01 00:00:00,39.0,False,N960USQU1ARL1
Sprint,Samsung,Galaxy Note 9,2019-02-04 00:00:00,2019-01-01 00:00:00,34.0,False,N960USQU1CSAA
Sprint,Samsung,Galaxy Note 9,2019-03-04 00:00:00,2019-02-01 00:00:00,31.0,False,N960USQU1CSB3
Sprint,Samsung,Galaxy Note 9,2019-04-17 00:00:00,2019-04-01 00:00:00,16.0,True,N960USQS1CSD1
Sprint,Samsung,Galaxy Note 9,2019-06-17 00:00:00,2019-05-01 00:00:00,47.0,False,N960USQU1CSE3
Sprint,Samsung,Galaxy Note 9,2019-06-27 00:00:00,2019-06-01 00:00:00,26.0,True,N960USQS1CSF2
Sprint,Samsung,Galaxy Note Edge,2015-12-07 00:00:00,2015-12-01 00:00:00,6.0,True,N915PVPS4COK2
Sprint,Samsung,Galaxy Note Edge,2016-04-21 00:00:00,2016-04-01 00:00:00,20.0,True,N915PVPU4DPD
Sprint,Samsung,Galaxy Note Edge,2016-05-31 00:00:00,2016-05-01 00:00:00,30.0,True,N915PVPE4DPE2
Sprint,Samsung,Galaxy Note Edge,2016-07-06 00:00:00,2016-06-01 00:00:00,35.0,True,N915PVPU4DPF3
Sprint,Samsung,Galaxy Note Edge,2016-07-28 00:00:00,2016-07-01 00:00:00,27.0,True,N915PVPS4DPG1
Sprint,Samsung,Galaxy Note Edge,2016-09-21 00:00:00,2016-09-01 00:00:00,20.0,True,N915PVPS4DPH3
Sprint,Samsung,Galaxy Note Edge,2017-01-27 00:00:00,2017-01-01 00:00:00,26.0,True,6.0.1
Sprint,Samsung,Galaxy Note Edge,2017-02-27 00:00:00,2017-02-01 00:00:00,26.0,True,N915PVPS4DQB3
Sprint,Samsung,Galaxy Note5,2017-02-06 00:00:00,2017-02-01 00:00:00,5.0,True,G928PVPS3BQA1
Sprint,Samsung,Galaxy Note5,2017-04-05 00:00:00,2017-04-01 00:00:00,4.0,True,N920PVPU3DQC5
Sprint,Samsung,Galaxy Note5,2017-05-24 00:00:00,2017-05-01 00:00:00,23.0,False,G925PVPS4DQE2
Sprint,Samsung,Galaxy Note5,2017-06-23 00:00:00,2017-06-01 00:00:00,22.0,False,N920PVPS3DQF1
Sprint,Samsung,Galaxy Note5,2018-02-27 00:00:00,2018-02-01 00:00:00,26.0,True,N920PVPS3DRB1
Sprint,Samsung,Galaxy Note5,2018-07-23 00:00:00,2018-07-01 00:00:00,22.0,False,N920PVPS3DRG1
Sprint,Samsung,Galaxy Note8,2017-11-15 00:00:00,2017-11-01 00:00:00,14.0,True,N950USQU2BQJB
Sprint,Samsung,Galaxy Note8,2018-01-29 00:00:00,2018-01-01 00:00:00,28.0,False,N950USQU3BRA6
Sprint,Samsung,Galaxy Note8,2018-02-27 00:00:00,2018-02-01 00:00:00,26.0,True,N920PVPS3DRB1
Sprint,Samsung,Galaxy Note8,2018-03-30 00:00:00,2018-03-01 00:00:00,29.0,True,N950USQU3CRC2
Sprint,Samsung,Galaxy Note8,2018-05-14 00:00:00,2018-04-01 00:00:00,43.0,True,N950USQU4CRD7
Sprint,Samsung,Galaxy Note8,2018-05-24 00:00:00,2018-05-01 00:00:00,23.0,True,N950USQS4CRE1
Sprint,Samsung,Galaxy S10,2019-03-27 00:00:00,2019-03-01 00:00:00,26.0,False,G973USQU1ASC8
Sprint,Samsung,Galaxy S10,2019-04-16 00:00:00,2019-04-01 00:00:00,15.0,True,G973USQU1ASD5
Sprint,Samsung,Galaxy S10,2019-05-17 00:00:00,2019-05-01 00:00:00,16.0,True,G973USQS1ASDA
Sprint,Samsung,Galaxy S10+,2019-03-27 00:00:00,2019-03-01 00:00:00,26.0,False,G975USQU1ASC8
Sprint,Samsung,Galaxy S10+,2019-04-16 00:00:00,2019-04-01 00:00:00,15.0,True,G975USQU1ASD5
Sprint,Samsung,Galaxy S10+,2019-05-17 00:00:00,2019-05-01 00:00:00,16.0,True,G975USQS1ASDA
Sprint,Samsung,Galaxy S10e,2019-03-27 00:00:00,2019-03-01 00:00:00,26.0,False,G970USQU1ASC8
Sprint,Samsung,Galaxy S10e,2019-04-16 00:00:00,2019-04-01 00:00:00,15.0,True,G970USQU1ASD5
Sprint,Samsung,Galaxy S10e,2019-05-17 00:00:00,2019-05-01 00:00:00,16.0,True,G970USQS1ASDA
Sprint,Samsung,Galaxy S5,2016-04-07 00:00:00,2016-04-01 00:00:00,6.0,True,G900PVPU3CPCA
Sprint,Samsung,Galaxy S5,2016-06-16 00:00:00,2016-06-01 00:00:00,15.0,True,G900PSPT3CPE2
Sprint,Samsung,Galaxy S5,2016-07-29 00:00:00,2016-07-01 00:00:00,28.0,True,G900PVPU3CPG1
Sprint,Samsung,Galaxy S5,2017-01-27 00:00:00,2017-01-01 00:00:00,26.0,True,G900PVPS3CQA2
Sprint,Samsung,Galaxy S5 Sport,2015-11-30 00:00:00,2015-11-01 00:00:00,29.0,True,G860PVPU2BOK1
Sprint,Samsung,Galaxy S6,2015-11-04 00:00:00,2015-11-01 00:00:00,3.0,True,G920PVPU3BOJ7
Sprint,Samsung,Galaxy S6,2016-04-19 00:00:00,2016-04-01 00:00:00,18.0,True,G920PVPS3CPD2
Sprint,Samsung,Galaxy S6,2016-05-19 00:00:00,2016-05-01 00:00:00,18.0,True,G920PVPSUCPD3
Sprint,Samsung,Galaxy S6,2016-06-27 00:00:00,2016-06-01 00:00:00,26.0,True,G920PVPU3CPF4
Sprint,Samsung,Galaxy S6,2016-07-28 00:00:00,2016-07-01 00:00:00,27.0,True,G920PVPS3CPG1
Sprint,Samsung,Galaxy S6,2017-11-13 00:00:00,2017-10-01 00:00:00,43.0,True,G925PVPS4DQJ1
Sprint,Samsung,Galaxy S6,2017-12-27 00:00:00,2017-12-01 00:00:00,26.0,True,G925PVPS4DQL2
Sprint,Samsung,Galaxy S6,2018-01-26 00:00:00,2018-01-01 00:00:00,25.0,True,G920PVPS4DRA2
Sprint,Samsung,Galaxy S6,2018-04-09 00:00:00,2018-03-01 00:00:00,39.0,True,G920PVPS4DRC2
Sprint,Samsung,Galaxy S6 Edge,2015-11-04 00:00:00,2015-11-01 00:00:00,3.0,True,G925PVPU3BOJ7
Sprint,Samsung,Galaxy S6 Edge,2016-04-19 00:00:00,2016-04-01 00:00:00,18.0,True,G925PVPS3CPD2
Sprint,Samsung,Galaxy S6 Edge,2016-05-19 00:00:00,2016-05-01 00:00:00,18.0,True,G925PVPU3CPD3
Sprint,Samsung,Galaxy S6 Edge,2016-06-27 00:00:00,2016-06-01 00:00:00,26.0,True,G925PVPU3CPF4
Sprint,Samsung,Galaxy S6 Edge,2016-07-28 00:00:00,2016-07-01 00:00:00,27.0,True,G925PVPS3CPG1
Sprint,Samsung,Galaxy S6 Edge,2017-06-26 00:00:00,2017-06-01 00:00:00,25.0,True,G925PVPS4DQF1
Sprint,Samsung,Galaxy S6 Edge,2017-11-13 00:00:00,2017-10-01 00:00:00,43.0,True,G925PVPS4DQJ1
