Carrier,Manufacture,Model,Release_Date,Bulletin_Level,difference, build,Year_Phone_Release,Month_Phone_Release,Bulletin_Year,Prior_Missed_Bulletins,Days_Since_Last_Security_Updates
T-Mobile,Samsung,Galaxy Note8,2019-06-22,2019-06-01,20,android 9.0baseband version: n950usqs5dsf5,2017,8,2019,1.0,78.0
T-Mobile,Samsung,Galaxy Note8,2019-09-27,2019-09-01,25,android 9.0baseband version:n950usqs6dsh4,2017,8,2019,2.0,97.0
T-Mobile,Samsung,Galaxy Note8,2019-10-18,2019-10-01,16,android 9.0baseband version:n950usqs6dsi3,2017,8,2019,0.0,21.0
T-Mobile,Samsung,Galaxy Note8,2019-12-02,2019-11-01,30,android 9.0baseband version:n950usqu7dsk3,2017,8,2019,0.0,45.0
T-Mobile,Samsung,Galaxy Note8,2019-12-12,2019-12-01,10,android 9.0baseband version:n950usqs7dsk6,2017,8,2019,0.0,10.0
T-Mobile,Samsung,Galaxy Note9,2018-09-20,2018-09-01,18,android 8.1baseband version:n960usqs1arh6,2018,8,2018,,
T-Mobile,Samsung,Galaxy Note9,2018-11-13,2018-10-01,42,android 8.1baseband version:n960usqu1arj8,2018,8,2018,0.0,54.0
T-Mobile,Samsung,Galaxy Note9,2018-11-22,2018-11-01,20,android 8.1baseband version:n960usqs1ark1,2018,8,2018,0.0,9.0
T-Mobile,Samsung,Galaxy Note9,2019-03-01,2019-03-01,-1,android 9.0baseband version:n960usqu1csc1,2018,8,2019,3.0,99.0
T-Mobile,Samsung,Galaxy Note9,2019-04-19,2019-04-01,17,android 9.0baseband version:n960usqu1csd1,2018,8,2019,0.0,49.0
T-Mobile,Samsung,Galaxy Note9,2019-05-24,2019-05-01,22,android 9.0baseband version:n960usqs1cse1,2018,8,2019,0.0,35.0
T-Mobile,Samsung,Galaxy Note9,2019-06-22,2019-06-01,20,android 9.0baseband version:n960usqs1csf1,2018,8,2019,0.0,29.0
T-Mobile,Samsung,Galaxy Note9,2019-08-11,2019-07-01,40,android 9.0baseband version:n960usqs1csga,2018,8,2019,0.0,50.0
T-Mobile,Samsung,Galaxy Note9,2019-08-18,2019-08-01,16,android 9.0baseband version:n960usqs1csgb,2018,8,2019,0.0,7.0
T-Mobile,Samsung,Galaxy Note9,2019-10-06,2019-09-01,34,android 9.0baseband version:n960usqu2csi1,2018,8,2019,0.0,49.0
T-Mobile,Samsung,Galaxy Note9,2019-10-25,2019-10-01,23,android 9.0baseband version:n960usqs2csi3,2018,8,2019,0.0,19.0
T-Mobile,Samsung,Galaxy Note9,2019-11-08,2019-11-01,6,android 9.0baseband version:n960usqs3csj1,2018,8,2019,0.0,14.0
T-Mobile,Samsung,Galaxy S10,2019-03-08,2019-03-01,6,android 9.0baseband version:g973usqu1asba,2019,3,2019,,
T-Mobile,Samsung,Galaxy S10,2019-05-16,2019-05-01,14,android 9.0baseband version:g973usqs1asd9,2019,3,2019,1.0,69.0
T-Mobile,Samsung,Galaxy S10,2019-06-28,2019-06-01,26,android 9.0baseband version:g975usqs2asf7,2019,3,2019,0.0,43.0
T-Mobile,Samsung,Galaxy S10,2019-08-09,2019-08-01,7,android 9.0baseband version:g975usqs2asgc,2019,3,2019,1.0,42.0
T-Mobile,Samsung,Galaxy S10,2019-09-17,2019-09-01,15,android 9.0baseband version:g973usqs2bsi4,2019,3,2019,0.0,39.0
T-Mobile,Samsung,Galaxy S10,2019-11-07,2019-11-01,5,android 9.0baseband version:g977tuvs3asjk,2019,3,2019,1.0,51.0
T-Mobile,Samsung,Galaxy S10,2019-12-15,2019-12-01,13,android 10.0baseband version:g973usqu2cskp,2019,3,2019,0.0,38.0
T-Mobile,Samsung,Galaxy S10e,2019-03-08,2019-03-01,6,android 9.0baseband version:g970usqu1asba,2019,3,2019,,
T-Mobile,Samsung,Galaxy S10e,2019-05-09,2019-04-01,37,android 9.0baseband version:g970usqu1asd7,2019,3,2019,0.0,62.0
T-Mobile,Samsung,Galaxy S10e,2019-05-16,2019-05-01,14,android 9.0baseband version:g970usqs1asd9 baseband version:g970usqs1asf7,2019,3,2019,0.0,7.0
T-Mobile,Samsung,Galaxy S10e,2019-08-09,2019-07-01,38,android 9.0baseband version:g970usqs1asgc,2019,3,2019,1.0,85.0
T-Mobile,Samsung,Galaxy S10e,2019-08-29,2019-08-01,27,android 9.0baseband version:g970usqs1asgj,2019,3,2019,0.0,20.0
T-Mobile,Samsung,Galaxy S10e,2019-09-17,2019-09-01,15,android 9.0baseband version:g970usqs2bsi4,2019,3,2019,0.0,19.0
T-Mobile,Samsung,Galaxy S10e,2019-11-12,2019-11-01,10,android 9.0baseband version:g970usqs2bsix,2019,3,2019,1.0,56.0
T-Mobile,Samsung,Galaxy S10e,2019-12-15,2019-12-01,13,android 10.0baseband version:g970usqu2cskp,2019,3,2019,0.0,33.0
T-Mobile,Samsung,Galaxy S4,2015-08-31,2015-08-01,29,android version 4.4.4baseband version: m919uvufoh3,2013,4,2015,,
T-Mobile,Samsung,Galaxy S4,2015-12-14,2015-12-01,12,android version 4.4.4baseband version: m919uvufok3,2013,4,2015,3.0,105.0
T-Mobile,Samsung,Galaxy S4,2017-02-08,2017-02-01,6,android version 4.4.4baseband version: m919uvsfqa1,2013,4,2017,14.0,422.0
T-Mobile,Samsung,Galaxy S5,2015-08-10,2015-08-01,8,android version 5.1.1baseband version g900tuvu1fog6,2014,4,2015,,
T-Mobile,Samsung,Galaxy S5,2015-11-02,2015-11-01,0,android version 5.1.1baseband version g900tuvs1foj4 or g900t3uvs1foj4,2014,4,2015,2.0,84.0
T-Mobile,Samsung,Galaxy S5,2015-12-14,2015-12-01,12,android version 5.1.1baseband version g900t3uvu1fog6,2014,4,2015,0.0,42.0
T-Mobile,Samsung,Galaxy S5,2016-01-11,2016-01-01,9,android version 5.1.1baseband version g900tuvs1fol1 or g900t3uvs1fol1,2014,4,2016,0.0,28.0
T-Mobile,Samsung,Galaxy S5,2016-05-23,2016-05-01,21,android version 6.0.1baseband version g900t3uvu1gpe1 or g900tuvu1gpe1,2014,4,2016,3.0,133.0
T-Mobile,Samsung,Galaxy S5,2016-07-18,2016-07-01,16,android version 6.0.1baseband version g900tuvs1gpg2 or g900t3uvs2gpg2,2014,4,2016,1.0,56.0
T-Mobile,Samsung,Galaxy S5,2016-10-04,2016-09-01,32,android version 6.0.1baseband version g900tuvs1gpi1 or g900t3uvs3gpi1,2014,4,2016,1.0,78.0
T-Mobile,Samsung,Galaxy S5,2016-12-15,2016-11-01,43,android version 6.0.1baseband version g900tuvs1gpk3 or g900t3uvs3gpk3,2014,4,2016,1.0,72.0
T-Mobile,Samsung,Galaxy S5,2017-04-02,2017-04-01,0,android version 6.0.1baseband version g900tuvu1gqc2 or g900t3uvu3gqc2,2014,4,2017,4.0,108.0
T-Mobile,Samsung,Galaxy S5,2018-12-06,2018-12-01,4,android 6.0.1baseband version:g900tuvu1grj1g900t3uvu3grj1,2014,4,2018,20.0,613.0
T-Mobile,Samsung,Galaxy S6,2015-09-10,2015-09-01,8,android 5.1.1baseband version: g920tuvu2doh6,2015,4,2015,,
T-Mobile,Samsung,Galaxy S6,2015-11-16,2015-11-01,14,android 5.1.1baseband version: g920tuvu3doj7,2015,4,2015,1.0,67.0
T-Mobile,Samsung,Galaxy S6,2015-12-14,2015-12-01,12,android 5.1.1baseband version: g920tuvs3dojc,2015,4,2015,0.0,28.0
T-Mobile,Samsung,Galaxy S6,2016-04-11,2016-04-01,9,android 6.0.1baseband version: g920tuvu3epd1,2015,4,2016,3.0,119.0
T-Mobile,Samsung,Galaxy S6,2016-06-27,2016-06-01,25,android 6.0.1baseband version: g920tuvu4epf1,2015,4,2016,1.0,77.0
T-Mobile,Samsung,Galaxy S6,2016-08-24,2016-08-01,22,android 6.0.1baseband version: g920tuvs4eph2,2015,4,2016,1.0,58.0
T-Mobile,Samsung,Galaxy S6,2016-11-30,2016-11-01,28,android 6.0.1baseband version: g920tuvu5epk5,2015,4,2016,2.0,98.0
T-Mobile,Samsung,Galaxy S6,2017-02-06,2017-01-01,35,android 6.0.1baseband version: g920tuvs5eqa2,2015,4,2017,1.0,68.0
T-Mobile,Samsung,Galaxy S6,2017-04-02,2017-04-01,0,android 6.0.1baseband version: g920tuvu5eqc2,2015,4,2017,2.0,55.0
T-Mobile,Samsung,Galaxy S6,2017-06-05,2017-06-01,3,android 7.0baseband version: g920tuvu5fqe1,2015,4,2017,1.0,64.0
T-Mobile,Samsung,Galaxy S6,2017-07-18,2017-07-01,16,android 7.0baseband version: g920tuvs5fqg1,2015,4,2017,0.0,43.0
T-Mobile,Samsung,Galaxy S6,2017-11-22,2017-11-01,20,android 7.0baseband version:g920tuvu5fqk1,2015,4,2017,3.0,127.0
T-Mobile,Samsung,Galaxy S6,2018-01-24,2018-01-01,22,android 7.0baseband version:g920tuvs6fra3,2015,4,2018,1.0,63.0
T-Mobile,Samsung,Galaxy S6,2018-03-25,2018-03-01,23,android 7.0baseband version:g920tuvs6frc1,2015,4,2018,1.0,60.0
T-Mobile,Samsung,Galaxy S6 Edge,2015-09-10,2015-09-01,8,android 5.1.1baseband version: g920tuvu2doh6,2015,4,2015,,
T-Mobile,Samsung,Galaxy S6 Edge,2015-11-16,2015-11-01,14,android 5.1.1baseband version: g920tuvu3doj7,2015,4,2015,1.0,67.0
T-Mobile,Samsung,Galaxy S6 Edge,2015-12-14,2015-12-01,12,android 5.1.1baseband version: g920tuvs3dojc,2015,4,2015,0.0,28.0
T-Mobile,Samsung,Galaxy S6 Edge,2016-04-11,2016-04-01,9,android 6.0.1baseband version: g925tuvu3epd1,2015,4,2016,3.0,119.0
T-Mobile,Samsung,Galaxy S6 Edge,2016-06-27,2016-06-01,25,android 6.0.1baseband version: g925tuvu4epf1,2015,4,2016,1.0,77.0
T-Mobile,Samsung,Galaxy S6 Edge,2016-08-24,2016-08-01,22,android version 6.0.1baseband version: g925tuvs4eph2,2015,4,2016,1.0,58.0
T-Mobile,Samsung,Galaxy S6 Edge,2016-11-30,2016-11-01,28,android version 6.0.1baseband version: g925tuvu5epk5,2015,4,2016,2.0,98.0
T-Mobile,Samsung,Galaxy S6 Edge,2017-02-06,2017-01-01,35,android version 6.0.1baseband version: g925tuvs5eqa2,2015,4,2017,1.0,68.0
T-Mobile,Samsung,Galaxy S6 Edge,2017-04-02,2017-04-01,0,android version 6.0.1baseband version: g925tuvu5eqc2,2015,4,2017,2.0,55.0
T-Mobile,Samsung,Galaxy S6 Edge,2017-06-05,2017-06-01,3,android version 7.0baseband version: g925tuvu5fqe1,2015,4,2017,1.0,64.0
T-Mobile,Samsung,Galaxy S6 Edge,2017-07-18,2017-07-01,16,android version 7.0baseband version: g925tuvs5fqg1,2015,4,2017,0.0,43.0
T-Mobile,Samsung,Galaxy S6 Edge,2017-11-22,2017-11-01,20,android version 7.0baseband version:  g925tuvu5fqk1,2015,4,2017,3.0,127.0
T-Mobile,Samsung,Galaxy S6 Edge,2017-12-01,2017-12-01,-1,android 7.0baseband versiong928tuvs4eqk1,2015,4,2017,0.0,9.0
T-Mobile,Samsung,Galaxy S6 Edge,2018-01-24,2018-01-01,22,android 7.0baseband version:g925tuvs6fra3,2015,4,2018,0.0,54.0
T-Mobile,Samsung,Galaxy S6 Edge,2018-03-25,2018-03-01,23,android 7.0baseband version:g925tuvs6frc1,2015,4,2018,1.0,60.0
T-Mobile,Samsung,Galaxy S6 Edge,2018-04-22,2018-04-01,20,android 7.0baseband version:g928tuvs5erd1,2015,4,2018,0.0,28.0
T-Mobile,Samsung,Galaxy S6 Edge+,2015-09-03,2015-09-01,1,android version 5.1.1baseband version:g928tuvu1boh4,2015,8,2015,,
T-Mobile,Samsung,Galaxy S6 Edge+,2015-11-02,2015-11-01,0,android version 5.1.1baseband version: g928tuvu2coj5,2015,8,2015,1.0,60.0
T-Mobile,Samsung,Galaxy S6 Edge+,2015-12-14,2015-12-01,12,android version 5.1.1baseband version: g928tuvs2cokc,2015,8,2015,0.0,42.0
T-Mobile,Samsung,Galaxy S6 Edge+,2016-04-18,2016-04-01,16,android version 6.0.1baseband version: g928tuvu2dpd1,2015,8,2016,3.0,126.0
T-Mobile,Samsung,Galaxy S6 Edge+,2016-07-13,2016-07-01,11,android version 6.0.1baseband version: g928tuvu3dpg1,2015,8,2016,2.0,86.0
T-Mobile,Samsung,Galaxy S6 Edge+,2016-09-08,2016-09-01,6,android version 6.0.1baseband version:g928tuvs4dph2,2015,8,2016,1.0,57.0
T-Mobile,Samsung,Galaxy S6 Edge+,2016-12-06,2016-11-01,34,android version 6.0.1baseband version:g928tuvu4dpk6,2015,8,2016,1.0,89.0
T-Mobile,Samsung,Galaxy S6 Edge+,2017-02-01,2017-02-01,-1,android version 6.0.1baseband version:g928tuvs4dqa1,2015,8,2017,2.0,57.0
T-Mobile,Samsung,Galaxy S6 Edge+,2017-04-05,2017-04-01,3,android version 6.0.1baseband version:g928tuvu4dqc2,2015,8,2017,1.0,63.0
T-Mobile,Samsung,Galaxy S6 Edge+,2017-05-01,2017-05-01,-1,android version 7.0baseband version:g928tuvu4eqc6,2015,8,2017,0.0,26.0
T-Mobile,Samsung,Galaxy S6 Edge+,2017-07-20,2017-07-01,18,android version 7.0baseband version:g928tuvs4eqg1,2015,8,2017,1.0,80.0
T-Mobile,Samsung,Galaxy S6 Edge+,2017-08-01,2017-08-01,-1,android version 7.0baseband version:g928tuvu4eqg3,2015,8,2017,0.0,12.0
T-Mobile,Samsung,Galaxy S6 Edge+,2017-11-09,2017-11-01,7,android version 7.0baseband version:  g928tuvu4eqj3,2015,8,2017,2.0,100.0
T-Mobile,Samsung,Galaxy S6 Edge+,2018-01-24,2018-01-01,22,android 7.0baseband version:g928tuvs5era1,2015,8,2018,1.0,76.0
T-Mobile,Samsung,Galaxy S6 Edge+,2018-03-21,2018-03-01,19,android 7.0baseband version:g928tuvs5erc1,2015,8,2018,1.0,56.0
T-Mobile,Samsung,Galaxy S6 Edge+,2018-05-24,2018-05-01,22,android 7.0baseband version:g928tuvs5ere1,2015,8,2018,1.0,64.0
T-Mobile,Samsung,Galaxy S6 Edge+,2018-06-28,2018-06-01,26,android 7.0baseband version:g928tuvs5erf2,2015,8,2018,0.0,35.0
T-Mobile,Samsung,Galaxy S6 Edge+,2018-07-27,2018-07-01,25,android 7.0baseband version:g928tuvs5erg1,2015,8,2018,0.0,29.0
T-Mobile,Samsung,Galaxy S7,2016-03-17,2016-03-01,15,android version 6.0.1baseband version: g930tuvs2apb8,2016,3,2016,,
T-Mobile,Samsung,Galaxy S7,2016-04-04,2016-04-01,2,android version 6.0.1baseband version: g930tuvu2apc8,2016,3,2016,0.0,18.0
T-Mobile,Samsung,Galaxy S7,2016-05-04,2016-05-01,2,android version 6.0.1baseband version: g930tuvu2apd7,2016,3,2016,0.0,30.0
T-Mobile,Samsung,Galaxy S7,2016-07-08,2016-07-01,6,android version 6.0.1baseband version:g930tuvu3apg1,2016,3,2016,1.0,65.0
T-Mobile,Samsung,Galaxy S7,2016-09-27,2016-09-01,25,android version 6.0.1baseband version:g930tuvu4apia,2016,3,2016,1.0,81.0
T-Mobile,Samsung,Galaxy S7,2016-11-05,2016-11-01,3,android version 6.0.1baseband version:g930tuvu4apk1,2016,3,2016,1.0,39.0
T-Mobile,Samsung,Galaxy S7,2017-02-20,2017-02-01,18,android version 7.0baseband version:g930tuvu4bqb1,2016,3,2017,2.0,107.0
T-Mobile,Samsung,Galaxy S7,2017-03-20,2017-03-01,18,android version 7.0baseband version:g930tuvs4bqc1,2016,3,2017,0.0,28.0
T-Mobile,Samsung,Galaxy S7,2017-05-26,2017-05-01,24,android version 7.0baseband versiong930tuvs4bqe1,2016,3,2017,1.0,67.0
T-Mobile,Samsung,Galaxy S7,2017-06-29,2017-06-01,27,android version 7.0baseband versiong930tuvu4bqf6,2016,3,2017,0.0,34.0
T-Mobile,Samsung,Galaxy S7,2017-07-24,2017-07-01,22,android version 7.0baseband versiong930tuvu4bqg5,2016,3,2017,0.0,25.0
T-Mobile,Samsung,Galaxy S7,2017-09-14,2017-09-01,12,android version 7.0baseband version  g930tuvu4bqh7,2016,3,2017,1.0,52.0
T-Mobile,Samsung,Galaxy S7,2017-11-17,2017-11-01,15,android version 7.0baseband versiong930tuvs4bqj2,2016,3,2017,1.0,64.0
T-Mobile,Samsung,Galaxy S7,2017-12-21,2017-12-01,19,android version 7.0baseband versiong930tuvs4bql2,2016,3,2017,0.0,34.0
T-Mobile,Samsung,Galaxy S7,2018-01-19,2018-01-01,17,android 7.0baseband version:g930tuvs4bra1,2016,3,2018,0.0,29.0
T-Mobile,Samsung,Galaxy S7,2018-04-12,2018-04-01,10,android 7.0baseband version:g930tuvs4brc1,2016,3,2018,2.0,83.0
T-Mobile,Samsung,Galaxy S7,2018-10-01,2018-08-01,60,android 8.0baseband version:g930tuvu4cri2,2016,3,2018,3.0,172.0
T-Mobile,Samsung,Galaxy S7,2018-10-26,2018-10-01,24,android 8.0baseband version:g930tuvs8crj1,2016,3,2018,1.0,25.0
T-Mobile,Samsung,Galaxy S7,2018-12-16,2018-12-01,14,android 8.0baseband version:g930tuvs8crl1,2016,3,2018,1.0,51.0
T-Mobile,Samsung,Galaxy S7,2019-02-28,2019-02-01,26,android 8.0baseband version:g930tuvs9csb2,2016,3,2019,1.0,74.0
T-Mobile,Samsung,Galaxy S7,2019-04-02,2019-03-01,31,android 8.0baseband version:g930tuvs9csc1,2016,3,2019,0.0,33.0
T-Mobile,Samsung,Galaxy S7,2019-07-26,2019-07-01,24,android 8.0baseband version:g930tuvsacsg1,2016,3,2019,3.0,115.0
T-Mobile,Samsung,Galaxy S7 Edge,2016-03-17,2016-03-01,15,android version 6.0.1baseband version g935tuvu2apc8,2016,3,2016,,
T-Mobile,Samsung,Galaxy S7 Edge,2016-05-04,2016-05-01,2,android version 6.0.1baseband version g935tuvu2apd7,2016,3,2016,1.0,48.0
T-Mobile,Samsung,Galaxy S7 Edge,2016-07-08,2016-07-01,6,android version 6.0.1baseband versiong935tuvu3apg1,2016,3,2016,1.0,65.0
T-Mobile,Samsung,Galaxy S7 Edge,2016-09-27,2016-09-01,25,android version 6.0.1baseband versiong935tuvu4apia,2016,3,2016,1.0,81.0
T-Mobile,Samsung,Galaxy S7 Edge,2016-11-05,2016-11-01,3,android version 6.0.1baseband versiong935tuvu4apk1,2016,3,2016,1.0,39.0
T-Mobile,Samsung,Galaxy S7 Edge,2017-02-20,2017-02-01,18,android version 7.0baseband versiong935tuvu4bqb1,2016,3,2017,2.0,107.0
T-Mobile,Samsung,Galaxy S7 Edge,2017-03-20,2017-03-01,18,android version 7.0baseband versiong935tuvs4bqc1,2016,3,2017,0.0,28.0
T-Mobile,Samsung,Galaxy S7 Edge,2017-05-26,2017-05-01,24,android version 7.0baseband versiong935tuvs4bqe1,2016,3,2017,1.0,67.0
T-Mobile,Samsung,Galaxy S7 Edge,2017-06-29,2017-06-01,27,android version 7.0baseband versiong935tuvu4bqf6,2016,3,2017,0.0,34.0
T-Mobile,Samsung,Galaxy S7 Edge,2017-07-24,2017-07-01,22,android version 7.0baseband versiong935tuvu4bqg5,2016,3,2017,0.0,25.0
T-Mobile,Samsung,Galaxy S7 Edge,2017-09-14,2017-09-01,12,android version 7.0baseband version g935tuvu4bqh7,2016,3,2017,1.0,52.0
T-Mobile,Samsung,Galaxy S7 Edge,2017-11-17,2017-11-01,15,android version 7.0baseband versiong935tuvs4bqj2,2016,3,2017,1.0,64.0
T-Mobile,Samsung,Galaxy S7 Edge,2017-12-21,2017-12-01,19,android version 7.0baseband versiong935tuvs4bql2,2016,3,2017,0.0,34.0
T-Mobile,Samsung,Galaxy S7 Edge,2018-01-19,2018-01-01,17,android version 7.0baseband version:g935tuvs4bra1,2016,3,2018,0.0,29.0
T-Mobile,Samsung,Galaxy S7 Edge,2018-04-12,2018-04-01,10,android 7.0baseband version:g935tuvs4brc1,2016,3,2018,2.0,83.0
T-Mobile,Samsung,Galaxy S7 Edge,2018-10-01,2018-08-01,60,android 8.0baseband version:g935tuvu4cri2,2016,3,2018,3.0,172.0
T-Mobile,Samsung,Galaxy S7 Edge,2018-10-26,2018-10-01,24,android 8.0baseband version:g935tuvs8crj1,2016,3,2018,1.0,25.0
T-Mobile,Samsung,Galaxy S7 Edge,2018-12-16,2018-12-01,14,android 8.0baseband version:g935tuvs8crl1,2016,3,2018,1.0,51.0
T-Mobile,Samsung,Galaxy S7 Edge,2019-02-28,2019-02-01,26,android 8.0baseband version:g935tuvs9csb2,2016,3,2019,1.0,74.0
T-Mobile,Samsung,Galaxy S7 Edge,2019-04-02,2019-03-01,31,android 8.0baseband version:g935tuvs9csc1,2016,3,2019,0.0,33.0
T-Mobile,Samsung,Galaxy S7 Edge,2019-07-26,2019-07-01,24,android 8.0baseband version:g935tuvsacsg1,2016,3,2019,3.0,115.0
T-Mobile,Samsung,Galaxy S8,2017-04-20,2017-04-01,18,android 7.0baseband version: g950usqu1aqd9,2017,4,2017,,
T-Mobile,Samsung,Galaxy S8,2017-05-01,2017-05-01,-1,android 7.0baseband version: g950usqu1aqde,2017,4,2017,0.0,11.0
T-Mobile,Samsung,Galaxy S8,2017-06-06,2017-06-01,4,android 7.0baseband version: g950usqu1aqef,2017,4,2017,0.0,36.0
T-Mobile,Samsung,Galaxy S8,2017-07-08,2017-07-01,6,android 7.0baseband version: g950usqu1aqfj,2017,4,2017,0.0,32.0
T-Mobile,Samsung,Galaxy S8,2019-10-09,2019-08-01,68,android 9.0baseband version:g950usqu6dsh8,2017,4,2019,25.0,823.0
T-Mobile,Samsung,Galaxy S8,2019-10-21,2019-10-01,19,android 9.0baseband version:g950usqu6dsj3,2017,4,2019,1.0,12.0
T-Mobile,Samsung,Galaxy S8,2019-11-15,2019-11-01,13,android 9.0baseband version:g950usqu6dsj6,2017,4,2019,0.0,25.0
T-Mobile,Samsung,Galaxy S8 Active,2017-12-21,2017-12-01,19,android 7.0baseband version: g892usqu1aqk5,2017,8,2017,,
T-Mobile,Samsung,Galaxy S8 Active,2018-01-18,2018-01-01,16,android 7.0baseband version:g892usqs1ara1,2017,8,2018,0.0,28.0
T-Mobile,Samsung,Galaxy S8 Active,2018-02-22,2018-02-01,20,android 7.0baseband version:g892usqs1arb3,2017,8,2018,0.0,35.0
T-Mobile,Samsung,Galaxy S8 Active,2018-03-29,2018-03-01,27,android 8.0baseband version:g892usqu1brc4,2017,8,2018,0.0,35.0
T-Mobile,Samsung,Galaxy S8 Active,2018-04-26,2018-04-01,24,android 8.0baseband version:g892usqs1brd5,2017,8,2018,0.0,28.0
T-Mobile,Samsung,Galaxy S8 Active,2018-06-03,2018-05-01,32,android 8.0baseband version:g892usqu2bre3,2017,8,2018,0.0,38.0
T-Mobile,Samsung,Galaxy S8 Active,2018-06-28,2018-06-01,26,android 8.0baseband version:g892usqs2brf1,2017,8,2018,0.0,25.0
T-Mobile,Samsung,Galaxy S8 Active,2018-07-26,2018-07-01,24,android 8.0baseband version:g892usqs3brg5,2017,8,2018,0.0,28.0
T-Mobile,Samsung,Galaxy S8 Active,2018-08-23,2018-08-01,21,android 8.0baseband version:g892usqs3brh2,2017,8,2018,0.0,28.0
T-Mobile,Samsung,Galaxy S8 Active,2018-10-25,2018-10-01,23,android 8.0baseband version:g892usqu3brj2,2017,8,2018,1.0,63.0
T-Mobile,Samsung,Galaxy S8 Active,2018-11-18,2018-11-01,16,android 8.0baseband version:g892usqs3brj7,2017,8,2018,0.0,24.0
T-Mobile,Samsung,Galaxy S8 Active,2019-03-01,2019-02-01,27,android 8.0baseband version:g892usqs4bsb2,2017,8,2019,2.0,103.0
T-Mobile,Samsung,Galaxy S8 Active,2019-03-28,2019-03-01,26,android 8.0baseband version:g892usqs4bsc3,2017,8,2019,0.0,27.0
T-Mobile,Samsung,Galaxy S8 Active,2019-05-28,2019-05-01,26,android 8.0baseband version:g892usqs5bse5,2017,8,2019,1.0,61.0
T-Mobile,Samsung,Galaxy S8 Active,2019-07-26,2019-07-01,24,android 8.0baseband version:g892usqs5bsg4,2017,8,2019,1.0,59.0
T-Mobile,Samsung,Galaxy S8 Active,2019-09-28,2019-09-01,26,android 9.0baseband version:g892usqs5csi2,2017,8,2019,1.0,64.0
T-Mobile,Samsung,Galaxy S8 Active,2019-10-18,2019-10-01,16,android 9.0baseband version:g892usqs5csi5,2017,8,2019,0.0,20.0
T-Mobile,Samsung,Galaxy S8 Active,2019-11-26,2019-11-01,24,android 9.0baseband version:g892usqs6csk1,2017,8,2019,0.0,39.0
T-Mobile,Samsung,Galaxy S8+,2017-04-20,2017-04-01,18,android 7.0baseband version: g955usqu1aqd9,2017,4,2017,,
T-Mobile,Samsung,Galaxy S8+,2017-05-01,2017-05-01,-1,android 7.0baseband version: g955usqu1aqde,2017,4,2017,0.0,11.0
T-Mobile,Samsung,Galaxy S8+,2017-07-08,2017-07-01,6,android 7.0baseband version: g955usqu1aqfj,2017,4,2017,1.0,68.0
T-Mobile,Samsung,Galaxy S8+,2019-10-09,2019-08-01,68,android 9.0baseband version:g955usqu6dsh8,2017,4,2019,25.0,823.0
T-Mobile,Samsung,Galaxy S8+,2019-10-21,2019-10-01,19,android 9.0baseband version:g955usqu6dsj3,2017,4,2019,1.0,12.0
T-Mobile,Samsung,Galaxy S8+,2019-11-15,2019-11-01,13,android 9.0baseband version:g955usqu6dsj6,2017,4,2019,0.0,25.0
T-Mobile,Samsung,Galaxy S9,2018-04-13,2018-04-01,11,android 8.0baseband version:g960usqu2arc6,2018,3,2018,,
T-Mobile,Samsung,Galaxy S9,2018-06-21,2018-06-01,19,android 8.0baseband version:g960usqs2arf4,2018,3,2018,1.0,69.0
T-Mobile,Samsung,Galaxy S9,2018-07-08,2018-07-01,6,android 8.0baseband version:g960usqu2arf7,2018,3,2018,0.0,17.0
T-Mobile,Samsung,Galaxy S9,2018-08-17,2018-08-01,15,android 8.0baseband version:g960usqs3arg8,2018,3,2018,0.0,40.0
T-Mobile,Samsung,Galaxy S9,2018-10-21,2018-10-01,19,android 8.0baseband version:g960usqs3arib,2018,3,2018,1.0,65.0
T-Mobile,Samsung,Galaxy S9,2018-11-04,2018-11-01,2,android 8.0baseband version:g960usqu3brj5,2018,3,2018,0.0,14.0
T-Mobile,Samsung,Galaxy S9,2018-12-16,2018-12-01,14,android 8.0baseband version:g960usqs3brk2,2018,3,2018,0.0,42.0
T-Mobile,Samsung,Galaxy S9,2019-02-13,2019-02-01,11,android 9.0baseband version:g960usqu3csab,2018,3,2019,1.0,59.0
T-Mobile,Samsung,Galaxy S9,2019-03-21,2019-03-01,19,android 9.0baseband version:g960usqs4csc3,2018,3,2019,0.0,36.0
T-Mobile,Samsung,Galaxy S9,2019-04-19,2019-04-01,17,android 9.0baseband version:g960usqs4csc8,2018,3,2019,0.0,29.0
T-Mobile,Samsung,Galaxy S9,2019-06-12,2019-06-01,10,android 9.0baseband version:g960usqs5csea,2018,3,2019,1.0,54.0
T-Mobile,Samsung,Galaxy S9,2019-08-01,2019-08-01,-1,android 9.0baseband version:g960usqs5csgb,2018,3,2019,1.0,50.0
T-Mobile,Samsung,Galaxy S9,2019-11-03,2019-10-01,32,android 9.0baseband version:g965usqu7csj2,2018,3,2019,1.0,94.0
T-Mobile,Samsung,Galaxy S9,2019-11-13,2019-11-01,11,android 9.0baseband version:g960usqs7csj6,2018,3,2019,0.0,10.0
T-Mobile,Samsung,Galaxy S9,2019-12-10,2019-12-01,8,android 9.0baseband version:g960usqs7csk3,2018,3,2019,0.0,27.0
T-Mobile,Samsung,Galaxy S9+,2018-03-16,2018-03-01,14,android version: 8.0baseband version:g965usqu1arbg,2018,3,2018,,
